korean_word,note,pos,english_word,translational_equivalence,korean_source1,korean_source2,english_source1,english_source2,cat3_korean,cat3_english,cat13_korean,cat13_english
교활하다,,adjective,cunning,1,,,Baron-Cohen_2010,,Negative,Negative,혐오/경멸 (Disgust/Contempt),중립/인지 (Neutral/Cognitive)
교활함,,noun,cunning,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),중립/인지 (Neutral/Cognitive)
호기심,,noun,curiosity,1,KOTE,,,,Positive,Neutral,존경/감탄 (Admiration/Gratitude),존경/감탄 (Admiration/Gratitude)
궁금증,,noun,curiosity,1,,,,,Neutral,Neutral,존경/감탄 (Admiration/Gratitude),존경/감탄 (Admiration/Gratitude)
,호기심이 많은,adjective,curious,0,,,Baron-Cohen_2010,,,Neutral,,존경/감탄 (Admiration/Gratitude)
깜찍하다,,adjective,cute,1,,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
귀엽다,,adjective,cute,1,Rhee_Ko_2013,KOTE,,,Positive,Positive,사랑/애정 (Love/Affection),기쁨 (Joy/Happiness)
귀여움,,noun,cuteness,1,,,,,Positive,Positive,사랑/애정 (Love/Affection),기쁨 (Joy/Happiness)
깜찍함,,noun,cuteness,1,,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
위험,,noun,danger,1,KOTE,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
모험,,noun,dare,1,,,,,Positive,Positive,자부심/자신감 (Pride/Confidence),자부심/자신감 (Pride/Confidence)
도전,,noun,dare,1,,,,,Positive,Positive,자부심/자신감 (Pride/Confidence),자부심/자신감 (Pride/Confidence)
대담하다,,adjective,daring,1,,,Baron-Cohen_2010,,Positive,Positive,자부심/자신감 (Pride/Confidence),자부심/자신감 (Pride/Confidence)
공상,,noun,daydream,1,,,,,Neutral,Neutral,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
몽상,,noun,daydream,1,,,,,Neutral,Neutral,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
백일몽,,noun,daydream,1,,,,,Neutral,Neutral,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
몽상하는,,adjective,daydreaming,1,,,Baron-Cohen_2010,,Neutral,Neutral,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
,(특히 부상이나 충격으로 인해) 혼란스럽거나 멍해져 명확하게 생각할 수 없는 상태,noun,daze,0,,,,,,Neutral,,놀라움/당황 (Surprise/Bewilderment)
,(특히 부상이나 충격으로 인해) 혼란스럽거나 멍해져 명확하게 생각할 수 없는,adjective,dazed,0,,,Baron-Cohen_2010,,,Neutral,,놀라움/당황 (Surprise/Bewilderment)
귀여움,,noun,dearness,1,,,,,Positive,Positive,사랑/애정 (Love/Affection),사랑/애정 (Love/Affection)
고민하다,,verb,debate,1,Park_Min_2005,,,,Negative,Neutral,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
방어,,noun,defense,1,,,,,Neutral,Neutral,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
수비,,noun,defense,1,,,,,Neutral,Neutral,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
방어적이다,,adjective,defensive,1,,,Baron-Cohen_2010,,Neutral,Neutral,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
확고한,,adjective,definite,1,,,Baron-Cohen_2010,,Positive,Neutral,자부심/자신감 (Pride/Confidence),중립/인지 (Neutral/Cognitive)
,기가 꺾인,adjective,deflated,0,,,Morgan_Heise_1988,,,Negative,,중립/인지 (Neutral/Cognitive)
,바람 빠진,adjective,deflated,0,,,Morgan_Heise_1988,,,Negative,,중립/인지 (Neutral/Cognitive)
굴욕적이다,,adjective,degrading,1,,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
낙담한,,adjective,dejected,1,,,Morgan_Heise_1988,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
기죽은,,adjective,dejected,1,,,Morgan_Heise_1988,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
실의,,noun,dejection,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
연약하다,,adjective,delicate,1,Rhee_Ko_2013,,,,Neutral,Neutral,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
섬세하다,,adjective,delicate,1,Rhee_Ko_2013,,,,Positive,Neutral,사랑/애정 (Love/Affection),중립/인지 (Neutral/Cognitive)
낙,,noun,delight,1,Park_Min_2005,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
희희낙락,,noun,delight,1,,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
즐거움,,noun,delight,1,,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
즐겁다,,adjective,delighted,1,Park_Min_2005,KOTE,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
희희낙락하는,,adjective,delighted,1,,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
즐겁다,,adjective,delightful,1,Park_Min_2005,KOTE,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
유쾌하다,,adjective,delightful,1,Park_Min_2005,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
요구,,noun,demand,1,,,,,Neutral,Neutral,중립/인지 (Neutral/Cognitive),분노/짜증 (Anger/Irritation)
,요구가 많은,adjective,demanding,0,,,Baron-Cohen_2010,,,Neutral,,분노/짜증 (Anger/Irritation)
개탄스럽다,,adjective,deplorable,1,,,,,Neutral,Negative,분노/짜증 (Anger/Irritation),혐오/경멸 (Disgust/Contempt)
증오,,noun,deploration,1,KOTE,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
개탄,,noun,deploration,1,,,,,Neutral,Negative,분노/짜증 (Anger/Irritation),혐오/경멸 (Disgust/Contempt)
비분강개하다,,verb,deplore,1,Park_Min_2005,,,,Negative,Negative,분노/짜증 (Anger/Irritation),혐오/경멸 (Disgust/Contempt)
개탄하다,,verb,deplore,1,Park_Min_2005,,,,Neutral,Negative,분노/짜증 (Anger/Irritation),혐오/경멸 (Disgust/Contempt)
증오하다,,verb,deplore,1,Park_Min_2005,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
애통해하다,,verb,deplore,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),혐오/경멸 (Disgust/Contempt)
증오하는,,adjective,deploring,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
우울하다,,adjective,depressed,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
우울,,noun,depression,1,,,Storm_Storm_1987,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
욕구,,noun,desire,1,,,,,Neutral,Neutral,갈망/그리움 (Desire/Longing),갈망/그리움 (Desire/Longing)
욕망하다,,verb,desire,1,,,,,Neutral,Neutral,갈망/그리움 (Desire/Longing),갈망/그리움 (Desire/Longing)
욕망,,noun,desire,1,,,,,Neutral,Neutral,갈망/그리움 (Desire/Longing),갈망/그리움 (Desire/Longing)
욕망하는,,adjective,desiring,1,,,,,Neutral,Neutral,갈망/그리움 (Desire/Longing),갈망/그리움 (Desire/Longing)
자포자기,,noun,despair,1,,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),슬픔/비탄 (Sadness/Grief)
절망하다,,verb,despair,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
절망,,noun,despair,1,KOTE,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
암담하다,,adjective,despairing,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
간절하다,,adjective,desperate,1,Rhee_Ko_2013,,,,Neutral,Negative,갈망/그리움 (Desire/Longing),갈망/그리움 (Desire/Longing)
절망적이다,,adjective,desperate,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),갈망/그리움 (Desire/Longing)
처절하다,,adjective,desperate,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),갈망/그리움 (Desire/Longing)
자포자기한,,adjective,desperate,1,,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),갈망/그리움 (Desire/Longing)
절박하다,,adjective,desperate,1,,,,,Negative,Negative,갈망/그리움 (Desire/Longing),갈망/그리움 (Desire/Longing)
절실하다,,adjective,desperate,1,Rhee_Ko_2013,,,,Neutral,Negative,갈망/그리움 (Desire/Longing),갈망/그리움 (Desire/Longing)
절망,,noun,desperation,1,KOTE,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),갈망/그리움 (Desire/Longing)
절박감,,noun,desperation,1,Park_Min_2005,,,,Negative,Negative,갈망/그리움 (Desire/Longing),갈망/그리움 (Desire/Longing)
절실함,,noun,desperation,1,,,,,Neutral,Negative,갈망/그리움 (Desire/Longing),갈망/그리움 (Desire/Longing)
간절함,,noun,desperation,1,,,,,Neutral,Negative,갈망/그리움 (Desire/Longing),갈망/그리움 (Desire/Longing)
자포자기,,noun,desperation,1,,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),갈망/그리움 (Desire/Longing)
처절함,,noun,desperation,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),갈망/그리움 (Desire/Longing)
가증스럽다,,adjective,despicable,1,Park_Min_2005,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
모멸,,noun,despise,1,Park_Min_2005,KOTE,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
모멸하다,,verb,despise,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
경멸,,noun,despise,1,KOTE,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
멸시하다,,verb,despise,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
멸시,,noun,despise,1,KOTE,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
질색하다,,verb,despise,1,Park_Min_2005,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
경멸하다,,verb,despise,1,Park_Min_2005,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
낙심,,noun,despondency,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
무심하다,,adjective,detached,1,,,Baron-Cohen_2010,,Neutral,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
무심함,,noun,detachment,1,,,,,Neutral,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
결단,,noun,determination,1,KOTE,,,,Positive,Neutral,자부심/자신감 (Pride/Confidence),자부심/자신감 (Pride/Confidence)
결연하다,,adjective,determined,1,,,,,Positive,Neutral,자부심/자신감 (Pride/Confidence),자부심/자신감 (Pride/Confidence)
증오하다,,verb,detest,1,Park_Min_2005,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
질색하다,,verb,detest,1,Park_Min_2005,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
가증스러움,,noun,detest,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
가증스럽다,,adjective,detestable,1,Park_Min_2005,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
질색,,noun,detestation,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
증오,,noun,detestation,1,KOTE,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
증오하는,,adjective,detesting,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
질색하는,,adjective,detesting,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
혐오하는,,adjective,detesting,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
,엄청난 충격을 받고 비탄에 빠진,adjective,devastated,0,,,,,,Negative,,슬픔/비탄 (Sadness/Grief)
,엄청난 충격과 비탄,noun,devastation,0,,,,,,Negative,,슬픔/비탄 (Sadness/Grief)
기만적이다,,adjective,devious,1,,,Baron-Cohen_2010,,Negative,Negative,혐오/경멸 (Disgust/Contempt),중립/인지 (Neutral/Cognitive)
헌신적이다,,adjective,devoted,1,,,Baron-Cohen_2010,,Positive,Positive,사랑/애정 (Love/Affection),사랑/애정 (Love/Affection)
전념,,noun,devotion,1,,,,,Positive,Positive,자부심/자신감 (Pride/Confidence),사랑/애정 (Love/Affection)
몰두,,noun,devotion,1,,,,,Neutral,Positive,중립/인지 (Neutral/Cognitive),사랑/애정 (Love/Affection)
헌신,,noun,devotion,1,,,,,Positive,Positive,사랑/애정 (Love/Affection),사랑/애정 (Love/Affection)
,(특히 듣는 사람이 기분 나쁘게)지시하는,adjective,dictating,0,,,Baron-Cohen_2010,,,Neutral,,중립/인지 (Neutral/Cognitive)
힘겹다,,adjective,difficult,1,Rhee_Ko_2013,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),중립/인지 (Neutral/Cognitive)
힘겨움,,noun,difficulty,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),중립/인지 (Neutral/Cognitive)
떳떳하다,,adjective,dignified,1,Park_Min_2005,,,,Positive,Positive,자부심/자신감 (Pride/Confidence),자부심/자신감 (Pride/Confidence)
당당하다,,adjective,dignified,1,Rhee_Ko_2013,,,,Positive,Positive,자부심/자신감 (Pride/Confidence),자부심/자신감 (Pride/Confidence)
아련하다,,adjective,dim,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),중립/인지 (Neutral/Cognitive)
아련함,,noun,dimness,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),중립/인지 (Neutral/Cognitive)
지저분,,noun,dirtiness,1,KOTE,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
지저분하다,,adjective,dirty,1,Rhee_Ko_2013,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
불쾌하다,,adjective,disagreeable,1,,,Baron-Cohen_2010,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
낙심한,,adjective,disappointed,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
낙망한,,adjective,disappointed,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
실망한,,adjective,disappointed,1,,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),슬픔/비탄 (Sadness/Grief)
속상하다,,adjective,disappointing,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
실망,,noun,disappointment,1,KOTE,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),슬픔/비탄 (Sadness/Grief)
안타까움,,noun,disappointment,1,KOTE,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
낙망,,noun,disappointment,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
못마땅함,,noun,disapproval,1,,,Baron-Cohen_2010,,Negative,Negative,분노/짜증 (Anger/Irritation),중립/인지 (Neutral/Cognitive)
,못마땅해 하는,adjective,disapproving,0,,,,,,Negative,,중립/인지 (Neutral/Cognitive)
불신,,noun,disbelief,1,,,Baron-Cohen_2010,,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
불신하는,,adjective,disbelieving,1,,,Baron-Cohen_2010,,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
불편,,noun,discomfort,1,,,Baron-Cohen_2010,,Negative,Negative,분노/짜증 (Anger/Irritation),중립/인지 (Neutral/Cognitive)
불편하다,,adjective,discomforting,1,,,,,Negative,Negative,분노/짜증 (Anger/Irritation),중립/인지 (Neutral/Cognitive)
당황한,,adjective,disconcerted,1,,,,,Negative,Negative,놀라움/당황 (Surprise/Bewilderment),중립/인지 (Neutral/Cognitive)
불만,,noun,discontent,1,Park_Min_2005,KOTE,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
불만족,,noun,discontent,1,,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
불만족하다,,adjective,discontented,1,Park_Min_2005,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
의기소침하다,,adjective,discouraged,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
낙담,,noun,discouragement,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
좌절스러운,,adjective,discouraging,1,,,Baron-Cohen_2010,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
모멸하다,,verb,disdain,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
경멸하다,,verb,disdain,1,Park_Min_2005,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
경멸,,noun,disdain,1,KOTE,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
멸시하다,,verb,disdain,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
멸시,,noun,disdain,1,KOTE,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
모멸,,noun,disdain,1,Park_Min_2005,KOTE,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
환멸,,noun,disenchantment,1,Park_Min_2005,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),중립/인지 (Neutral/Cognitive)
치욕,,noun,disgrace,1,,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),혐오/경멸 (Disgust/Contempt)
수치,,noun,disgrace,1,Park_Min_2005,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),혐오/경멸 (Disgust/Contempt)
치욕스럽다,,adjective,disgraced,1,Park_Min_2005,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),혐오/경멸 (Disgust/Contempt)
수치스럽다,,adjective,disgraceful,1,,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),혐오/경멸 (Disgust/Contempt)
역겨움,,noun,disgust,1,KOTE,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
질색,,noun,disgust,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
역겹다,,adjective,disgusting,1,Park_Min_2005,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
토나온다,,adjective,disgusting,1,Rhee_Ko_2013,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
위화감,,noun,disharmony,1,Park_Min_2005,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),혐오/경멸 (Disgust/Contempt)
낙심한,,adjective,disheartened,1,,,Baron-Cohen_2010,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
낙심,,noun,disheartenment,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
환멸,,noun,disillusionment,1,Park_Min_2005,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),중립/인지 (Neutral/Cognitive)
객관적임,,noun,disinterest,1,,,,,Neutral,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
사심없음,,noun,disinterest,1,,,,,Positive,Negative,사랑/애정 (Love/Affection),중립/인지 (Neutral/Cognitive)
무관심,,noun,disinterest,1,,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
공정함,,noun,disinterest,1,,,,,Positive,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
무관심하다,,adjective,disinterested,1,,,Baron-Cohen_2010,,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
공정하다,,adjective,disinterested,1,,,Baron-Cohen_2010,,Positive,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
객관적이다,,adjective,disinterested,1,,,Baron-Cohen_2010,,Neutral,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
싫음,,noun,dislike,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
싫어하다,,verb,dislike,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
우울하다,,adjective,dismal,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
